"sensorId","accX","accY","accZ","orientationX","orientationY","orientationZ","timeFine"
"D4:22:CD:00:0C:D2","4.903781890869141","1.5916191339492798","-7.303064346313477","-21.102696196846665","4.595453791293541","-73.0373165543039","2961597023"
"D4:22:CD:00:0C:D2","7.040289402008057","2.1769917011260986","-16.7383975982666","-17.901192035848563","7.050090691497196","-71.8843171927374","2961630357"
"D4:22:CD:00:0C:D2","6.271220684051514","3.8706789016723633","-19.550703048706055","-11.132333343517942","9.917313577632804","-69.6455626428889","2961663691"
"D4:22:CD:00:0C:D2","7.039690971374512","2.5737340450286865","-19.492427825927734","0.4477086810935403","10.942808010641512","-66.87545540067175","2961697025"
"D4:22:CD:00:0C:D2","8.085343360900879","1.3534067869186401","-13.955540657043457","17.137155296616875","9.970515740592525","-63.37136300219153","2961730359"
"D4:22:CD:00:0C:D2","8.540526390075684","1.3685864210128784","-5.277414321899414","38.4355679260144","6.6512179296740594","-58.934912051526496","2961763693"
"D4:22:CD:00:0C:D2","2.0454883575439453","-1.0388484001159668","4.85828971862793","60.560888627886236","-0.3451964338997403","-56.08803218037091","2961797027"
"D4:22:CD:00:0C:D2","-11.139079093933105","-1.0829435586929321","10.842517852783203","84.77146782549471","-9.072406224251413","-57.18465879438516","2961830361"
"D4:22:CD:00:0C:D2","-28.835092544555664","-7.960341453552246","8.022432327270508","106.42790893449614","-13.680013156435614","-60.58300452077642","2961863695"
"D4:22:CD:00:0C:D2","-36.60045623779297","-13.72667407989502","0.6554718017578125","126.04144702978621","-12.983904402723594","-67.17234445954567","2961897029"
"D4:22:CD:00:0C:D2","-32.737586975097656","-11.172868728637695","-13.978282928466797","137.92415525054506","-12.244263095244644","-72.03548552106714","2961930363"
"D4:22:CD:00:0C:D2","-22.893556594848633","-6.985607147216797","-19.736980438232422","141.18232485718383","-10.836041252804996","-73.68479429861453","2961963697"
"D4:22:CD:00:0C:D2","-13.812067031860352","-6.939383506774902","-15.674276351928711","137.89062774972908","-11.529821831778044","-72.32494221259134","2961997031"
"D4:22:CD:00:0C:D2","-10.563505172729492","-6.596846103668213","-12.340632438659668","134.6274434715753","-12.297967282141748","-71.34573580255497","2962030365"
"D4:22:CD:00:0C:D2","-10.320123672485352","-4.768308639526367","-8.650009155273438","131.33235969931778","-12.976874953236289","-70.60296505739937","2962063699"
"D4:22:CD:00:0C:D2","-8.63591480255127","-3.038034200668335","-7.429146766662598","129.650882088015","-13.144838157148929","-70.52457074197152","2962097033"
"D4:22:CD:00:0C:D2","-8.40646743774414","-2.3218185901641846","-5.433711528778076","129.2984939993631","-13.360263784219296","-70.5440456121072","2962130367"
"D4:22:CD:00:0C:D2","-8.508838653564453","-2.5709235668182373","-5.6807990074157715","128.71754059439652","-13.37449411046846","-70.34611100667216","2962163701"
"D4:22:CD:00:0C:D2","-9.3186674118042","-4.045504093170166","-6.93157958984375","127.93579400840899","-12.837391460700562","-70.41340140285467","2962197035"
"D4:22:CD:00:0C:D2","-11.429054260253906","-5.435067653656006","-9.201730728149414","126.36546124745142","-12.342592958912832","-70.26178913910289","2962230369"
"D4:22:CD:00:0C:D2","-14.06116008758545","-6.750577926635742","-10.5928955078125","123.26483883900889","-11.962027363132512","-69.75217843475396","2962263703"
"D4:22:CD:00:0C:D2","-16.063993453979492","-8.429055213928223","-9.82437515258789","118.10401159382064","-11.788009413153","-68.78949104903921","2962297037"
"D4:22:CD:00:0C:D2","-18.569435119628906","-9.06056022644043","-7.224313735961914","110.48853032123368","-11.815820756318663","-67.07833777347123","2962330371"
"D4:22:CD:00:0C:D2","-20.668880462646484","-8.496087074279785","-2.103074073791504","100.40674048174444","-11.474318385371191","-64.79808771852332","2962363705"
"D4:22:CD:00:0C:D2","-20.588815689086914","-6.011117458343506","5.192841529846191","87.76971525169152","-10.200121660636972","-62.105920671890885","2962397039"
"D4:22:CD:00:0C:D2","-17.189586639404297","-3.213547706604004","12.137933731079102","72.96441699302557","-7.697811090106075","-60.0704285782639","2962430373"
"D4:22:CD:00:0C:D2","-8.65259075164795","0.4972090423107147","16.66107749938965","56.2761304013796","-4.441446956008083","-59.02579188337918","2962463707"
