"sensorId","accX","accY","accZ","orientationX","orientationY","orientationZ","timeFine"
"D4:22:CD:00:0C:D2","0.11469120532274246","-0.3010779917240143","1.0288972854614258","78.74921750717608","4.730466520133265","-90.36716000027133","81669257"
"D4:22:CD:00:0C:D2","0.1936625838279724","-0.9054927825927734","2.414290428161621","78.9921043310051","3.8182682800358587","-90.31887670898433","81702591"
"D4:22:CD:00:0C:D2","0.7485178709030151","-1.62833571434021","3.823169708251953","79.61860789809273","3.392373199798356","-89.86480356549","81735925"
"D4:22:CD:00:0C:D2","0.8580378293991089","-0.48292475938796997","4.563124656677246","80.59359162129859","3.715792098321145","-89.31785495191463","81769259"
"D4:22:CD:00:0C:D2","1.3065552711486816","-1.3916471004486084","8.343353271484375","81.26679824445718","5.108882645331231","-88.97389015282624","81802593"
"D4:22:CD:00:0C:D2","-0.8917456269264221","-3.279358386993408","10.048349380493164","82.10287627968063","7.512648205156627","-88.37395942549722","81835927"
"D4:22:CD:00:0C:D2","1.160463571548462","-1.6747043132781982","10.51707649230957","83.06815893894043","9.743306427406552","-87.17613507856238","81869261"
"D4:22:CD:00:0C:D2","1.3069133758544922","-1.6578195095062256","8.01319694519043","83.06528467517103","10.902251590686992","-85.81614331815663","81902595"
"D4:22:CD:00:0C:D2","-1.1131411790847778","0.3277669847011566","4.140810966491699","82.14808813846152","11.55091294726202","-84.64094286419632","81935929"
"D4:22:CD:00:0C:D2","-0.7866361737251282","4.499334335327148","-1.9954133033752441","80.80345808603698","11.230379694053397","-83.81399644690426","81969263"
"D4:22:CD:00:0C:D2","-2.283069133758545","5.553635120391846","-12.408023834228516","78.15448966198191","9.095989550882603","-83.68183379417144","82002597"
"D4:22:CD:00:0C:D2","-3.4163625240325928","3.748472213745117","-21.744930267333984","75.57652932076117","6.041893182927725","-83.05155693346543","82035931"
"D4:22:CD:00:0C:D2","-4.593922138214111","2.9398133754730225","-23.364837646484375","74.46105236273998","4.283110095922943","-80.97497163121079","82069265"
"D4:22:CD:00:0C:D2","-2.5712060928344727","7.01470422744751","-15.450836181640625","73.78680539723028","4.450815432645491","-79.42539483768803","82102599"
"D4:22:CD:00:0C:D2","-1.9265114068984985","4.698978424072266","-10.33740520477295","72.78575373464743","5.975703574323855","-80.11807039481178","82135933"
"D4:22:CD:00:0C:D2","1.1073060035705566","3.9041996002197266","-5.709848403930664","72.63218476803925","8.830706108469984","-81.52192290344726","82169267"
"D4:22:CD:00:0C:D2","0.3147479295730591","3.120885133743286","-2.8128161430358887","73.28952457433373","11.497278534052821","-82.72718510484412","82202601"
"D4:22:CD:00:0C:D2","0.7877976894378662","1.148389220237732","1.3398361206054688","74.712775592076","13.464780117968916","-83.91879286215455","82235935"
"D4:22:CD:00:0C:D2","1.000612735748291","1.4263421297073364","5.188118934631348","75.71932850379837","14.618817454969674","-85.95611686886926","82269269"
"D4:22:CD:00:0C:D2","0.30658289790153503","-1.4532785415649414","3.2041187286376953","75.93889673054893","15.614626866579144","-88.61166948456709","82302603"
"D4:22:CD:00:0C:D2","0.05806352570652962","-0.34602755308151245","4.981020927429199","77.11840060599464","16.47442182836601","-89.76891744054814","82335937"
"D4:22:CD:00:0C:D2","1.4024235010147095","0.7206721305847168","6.20918083190918","78.15105828928624","15.751404930033893","-90.67497177886104","82369271"
"D4:22:CD:00:0C:D2","0.15311844646930695","-0.35669025778770447","5.601937294006348","77.41200629833034","13.522987001083752","-92.91314554565517","82402605"
"D4:22:CD:00:0C:D2","0.9089029431343079","-1.7404285669326782","4.59397029876709","77.04028307784624","10.823479644931979","-94.65890639954432","82435939"
"D4:22:CD:00:0C:D2","0.001831241650506854","-2.399482488632202","2.613062858581543","77.43915701532575","9.172515528877737","-95.10281992067142","82469273"
"D4:22:CD:00:0C:D2","0.327667772769928","-1.1321300268173218","2.1785526275634766","77.82076455749277","8.47608366643728","-95.66089752423976","82502607"
"D4:22:CD:00:0C:D2","0.12011966109275818","-1.7308878898620605","1.4315242767333984","78.05046572990663","7.827256304639235","-96.79260650213403","82535941"
"D4:22:CD:00:0C:D2","0.41219252347946167","-2.4026670455932617","1.2530603408813477","78.36263565852408","7.265996878742331","-97.5849929316005","82569275"
"D4:22:CD:00:0C:D2","-0.20437577366828918","-1.883041501045227","1.226119041442871","79.04276517663301","7.059919902238817","-97.06604770959824","82602609"
"D4:22:CD:00:0C:D2","-0.3930133283138275","-1.6514086723327637","2.7043838500976562","79.6628282851475","7.642064652166987","-96.09914301035657","82635943"
"D4:22:CD:00:0C:D2","-0.2987787127494812","-1.7228014469146729","4.445549011230469","79.89494465253212","9.141875838646477","-95.52886513084194","82669277"
"D4:22:CD:00:0C:D2","-0.7130563855171204","-2.2410449981689453","5.522690773010254","80.26388802491084","10.751244302313792","-94.92933241036667","82702611"
